link,imgs,title,description,latitude,longitude,address,animal_type,status
https://pet911.ru/lyubertsy/found/cat/rf887085,"['https://cdn.pet911.ru/172411850066c3f5e4663f78.48351106_IMG20240818WA0004.webp', 'https://cdn.pet911.ru/172411857366c3f62de2bf59.49168453_IMG20240820WA0000.webp', 'https://cdn.pet911.ru/172411850066c3f5e4945505.40277393_IMG20240818WA0005.webp', 'https://cdn.pet911.ru/172411857466c3f62e0a5c54.83119592_IMG20240820WA0001.webp']","Найдена кошка, Октябрьский проспект, 250","Шотландская вислоухая, серая. Лежал возле дерева в торце дома. Напуган. В стрессе.",55.6725797,37.90381536594597,"Октябрьский проспект, 250, Люберцы",Кошка,Найдена
https://pet911.ru/moskva/lost/cat/rl887050,"['https://cdn.pet911.ru/172410227666c3b684517638.39668173_IMG20240819WA0083.webp', 'https://cdn.pet911.ru/172410227666c3b684808461.79428300_IMG20240819WA0081.webp']","Пропали котята, Армавирская ул., 5, Москва",Пропали два котенка один белый с серым. Мальчик глазки меловые. Второй мальчик белый под окрас сиамский с голубыми глазами. Ласковые и наверно напуганы выкинул он их рядом с лентой магазином. Я очень вас прошу помогите найти и Помогите в поиске котят Им будет 5 месяцев они очень ласковые домашние,55.6759851,37.75171006248502,"Армавирская улица, 5, Москва",Кошка,Пропала
https://pet911.ru/vidnoye/lost/dog/rl887043,['https://cdn.pet911.ru/172409742766c3a393074d66.22693832_IMG20231002WA0005.webp'],"Пропала собака, Ольховая ул., 7, Видное",метис таксы девочка. Возраст года. Окрас рыжий. Одета в шлейку,55.54439805,37.72659840389985,"Ольховая улица, 7, Видное",Собака,Пропала
https://pet911.ru/zhukovsky/found/dog/rf887035,"['https://cdn.pet911.ru/172409619666c39ec45b6b58.21971545_IMG20240819WA0002.webp', 'https://cdn.pet911.ru/172409692266c3a19ae0e166.36893241_20240819_221457.webp', 'https://cdn.pet911.ru/172409619466c39ec285f241.54105535_IMG20240819WA0001.webp']","Найдена хаски, ул. Дугина, 17, Жуковский","Нашли Хаски Хаски старая. Один глаз голубой, другой коричневый с помутневшим зрачком. Собака худая. Задние лапы подкошены, недержание. Есть ранки на передних лапах На ошейнике адресник с номером собаки",55.60211875,38.10116815923909,"улица Дугина, 17, Жуковский",Собака,Найдена
https://pet911.ru/moskva/lost/cat/rl887010,"['https://cdn.pet911.ru/172409403066c3964ec3a017.04568114_IMG_8959.webp', 'https://cdn.pet911.ru/172409389966c395cbe753c2.76485072_IMG_9929.webp', 'https://cdn.pet911.ru/172409390966c395d566fc27.32705009_IMG_9930.webp']","Пропала кошка: Борисовский проезд, 44к3","Пожалуйста помогите найти‼️ По адресу: м Домодедовская Борисовский проезд 44к3 утром 19 августа из окна 1 этажа выпрыгнул полосатый котик, очень ласковый.",55.6144125,37.722695229702055,"Борисовский проезд, 44 к3, Москва",Кошка,Пропала
https://pet911.ru/moskva/lost/dog/rl887018,"['https://cdn.pet911.ru/172409464966c398b9ebde63.61010457_IMG_20240819_221008_973.webp', 'https://cdn.pet911.ru/172409465866c398c2b262d0.21869773_IMG_20240819_221009_488.webp', 'https://cdn.pet911.ru/172409467266c398d0749880.63414535_IMG_20240819_221009_902.webp']","Пропал мопс у ресторана ""Берег"", Москва","Пропал мопс, мальчик, окрас ""персиковый"", гулял на около ресторана ""Берег""",55.8083768,37.4260781,"аллея Дорога Жизни, Москва",Собака,Пропала
https://pet911.ru/korolev/lost/cat/rl887009,"['https://cdn.pet911.ru/172409349366c394358b3252.79478045_IMG_6281.webp', 'https://cdn.pet911.ru/172414055466c44c0aa63b42.22213370_IMG_6737.webp']","Пропала кошка, пр. Космонавтов, 14, Королёв",пропали кот и кошка вознаграждение 20.000 рублей,55.9168564,37.86510221146223,"проспект Космонавтов, 14, Королёв",Кошка,Пропала
https://pet911.ru/moskva/found/cat/rf886991,"['https://cdn.pet911.ru/172409197266c38e44c297a8.62410946_IMG_2137.webp', 'https://cdn.pet911.ru/172409198066c38e4cf08bd0.78013307_IMG_2147.webp', 'https://cdn.pet911.ru/172409197866c38e4ad7ec85.97586205_IMG_2146.webp', 'https://cdn.pet911.ru/172409197566c38e47608d75.36971258_IMG_2140.webp', 'https://cdn.pet911.ru/172409197966c38e4b15ec61.20278697_IMG_2136.webp', 'https://cdn.pet911.ru/172409197766c38e494b54b0.13972886_IMG_2143.webp']","Найдена кошка, 1-я Напрудная ул., 3, Москва","Найден котенок, ласковый, общительный, скорее всего девочка, очень голодная, не боится людей.",55.87692105,37.68795052411678,"1-я Напрудная улица, 3, Москва",Кошка,Найдена
https://pet911.ru/moskovskaya-oblast/found/dog/rf886981,['https://cdn.pet911.ru/172409089566c38a0f7d1775.90108125_IMG20240819WA0000.webp'],Найдена собака у дома Квартал Северный 6,"Шпиц мальчик, года 2, рыжий, без клейма. Найден сегодня, возле дома Квартал Северный 6, без ошейника",55.0794086,38.71193575,"6, Московская область",Собака,Найдена
https://pet911.ru/balashikha/lost/cat/rl886956,"['https://cdn.pet911.ru/172408935366c384094702a1.13664313_E7AAD7591CDC4F8DA97E5229E0A1D491.webp', 'https://cdn.pet911.ru/172408935566c3840b882796.68050540_IMG_4360.webp', 'https://cdn.pet911.ru/172408881466c381ee75e525.81703124_IMG_1203.webp', 'https://cdn.pet911.ru/172408881466c381ee42ab09.36939930_IMG_2264.webp', 'https://cdn.pet911.ru/172408935666c3840c3d9c45.46534465_IMG_1720.webp', 'https://cdn.pet911.ru/172408935466c3840a1e55d6.93903274_14F4DA4B73FE4076A930DA6DCA679472.webp']","Пропала кошка, Советская ул. 2, Балашиха","Потерялась кошка домашняя по адресу железнодорожный Балашиха . Отзывается на имя бусинка, Буся. На улице ни разу не была. Вознаграждение кто найдет. Звонить на номер +79917319702",55.7954598,37.9346645,"Советская улица, 2, Балашиха",Кошка,Пропала
https://pet911.ru/moskva/found/dog/rf886915,['https://cdn.pet911.ru/172408415066c36fb690fcd1.11804246_IMG20240819WA0001.webp'],Найден шпиц на 16-й Парковой в Москве,"Сегодня на 16-й Парковой, рядом с садовым центром найден шпиц, мальчик.Бегал по улице, клейма и ошейника нет.",55.7938063,37.8235904,"16-я Парковая улица, 16-я Парковая улица, Москва",Собака,Найдена
https://pet911.ru/moskva/found/cat/rf886848,"['https://cdn.pet911.ru/172407740566c3555d515813.56069579_IMG20240819WA0003.webp', 'https://cdn.pet911.ru/172407740466c3555cd85c02.05159025_IMG20240819WA0001.webp']","Кошка найдена: Молостовых 15 к1, Москва","Найдена кошка (кот) по адресу Молостовых 15, Корп 1, у 4 подъезда, в ошейнике.",55.75419075,37.83329951381529,"улица Молостовых, 15 к1, Москва",Кошка,Найдена
https://pet911.ru/domodedovo/found/dog/rf886841,['https://cdn.pet911.ru/172407596466c34fbc285724.98181305_5e4a3485202047c59471a008e8c9fe14.webp'],"Собака найдена, 1-я Садовая ул., Домодедово",Найдена собака. На шее электронный ошейник. Звонить по номеру 8-929-925-57-79,55.4463566,37.7411298,"1-я Садовая улица, Домодедово",Собака,Найдена
https://pet911.ru/krasnogorsk/lost/dog/rl886802,"['https://cdn.pet911.ru/172407136966c33dc925a7a3.83059450_20240130_102622.webp', 'https://cdn.pet911.ru/172417518266c4d34e8c51e5.53027944_20240327_093801.webp', 'https://cdn.pet911.ru/172407137066c33dca0a60a5.57675657_20240130_102608.webp']","Пропала собака, Ново-Никольская ул., Красногорск","Мальтийская мини болонка, мальчик,белая. Выбежала со двора.",55.8359915,37.2633526,"Ново-Никольская улица, Красногорск",Собака,Пропала
https://pet911.ru/shcherbinka/found/dog/rf886792,"['https://cdn.pet911.ru/172407024966c33969007765.01571979_IMG_20240819_094548.webp', 'https://cdn.pet911.ru/172407023266c339583f4548.54593618_IMG_20240819_094950.webp']","Найдена собака в Щербинке, Бутовский тупик",Утром 19.08.2024г в г. Щербинка на территории Экспериментального кольца замечен молодой кобель с ошейником. Адресник отсутствует.,55.5093683,37.5601363,"Бутовский тупик, Щербинка",Собака,Найдена
https://pet911.ru/elektrostal/lost/dog/rl886723,['https://cdn.pet911.ru/172406436066c322685403a5.43544616_IMG_3854.webp'],"Пропала собака в районе Чириково, Электросталь","Пропала Собака!!! Серый Йорк по кличке Степан. Отзывается на Степа и Степашка, 9 лет На нем серый ошейник с камнями ( от клещей) Убежал с дачи в районе Чириково. Если увидите, пожалуйста, позвоните или напишите 79165295085 Виолетта 8 (926) 170-62-02 Людмила",55.8110773,38.4227833,"Коллективная улица, Электросталь",Собака,Пропала
https://pet911.ru/moskva/lost/dog/rl886700,['https://cdn.pet911.ru/172406175066c31836298416.75727813_IMG_20240420_090050_139.webp'],"Пропала собака, Полярная ул. 56 к2, Москва",Вчера вечером пропала собака зовут окси должно ей исполниться пять месяцев прошу помогите найти есть фотка чёрный цвет девочка во дворе косили и отпустили собаку побегать,55.89216135,37.64870722586064,"Полярная улица, 56 к2, Москва",Собака,Пропала
https://pet911.ru/moskva/lost/dog/rl886696,['https://cdn.pet911.ru/172406140766c316df651864.18569727_IMG20240819WA0026.webp'],"Пропала собака, Туристская ул., 13 к2, Москва","Пропал мальчик цвергпинчер кличка ДЖЕК, окрас черно коричневый, пугливый, возраст 3 года Сорвался с поводка",55.8496787,37.4223558,"Туристская улица, 13 к2, Москва",Собака,Пропала
https://pet911.ru/moskva/lost/cat/rl886685,"['https://cdn.pet911.ru/172406053866c3137abfcf54.79803398_1000058450.webp', 'https://cdn.pet911.ru/172406054866c31384bb4340.21764127_1000058444.webp', 'https://cdn.pet911.ru/172406054866c31384d65f77.17778442_1000058445.webp', 'https://cdn.pet911.ru/172406054866c313847b4969.65625566_1000058448.webp', 'https://cdn.pet911.ru/172406054866c31384a926a1.85274484_1000058451.webp']","Пропала кошка, Цимлянская ул. 24, Москва","Мальчик , возраст 1 год, окрас светло серый, все лапки белые",55.6700987,37.7686789,"Цимлянская улица, 24, Москва",Кошка,Пропала
https://pet911.ru/lost/dog/rl886660,['https://cdn.pet911.ru/172405839466c30b1a9ba527.27357831_IMG_4511.webp'],"Пропала собака, 60 лет Победы, 10А","Потерялся мальчик 5 лет, шпиц рыжий с белым. Выбежал из дома. Боится громких звуков. Очень ласковый и добрый. Не кусается.",55.6064517,37.96531557030585,"улица 60 лет Победы, 10А, Октябрьский",Собака,Пропала
https://pet911.ru/khimki/found/cat/rf886625,"['https://cdn.pet911.ru/172405524566c2fecd74d227.10841652_1000026500.webp', 'https://cdn.pet911.ru/172405531166c2ff0ff3d4c7.64448323_1000026498.webp']","Найдена кошка, ул. Машенцева 3А, Химки",Очень контактная и добрая кошка. Прошла за мной несколько домов. Пришлось запустить в квартиру. Приучена к лотку. 8-92б-5бб-45-77,55.889976700000005,37.40934554821287,"улица Машенцева, 3А, Химки",Кошка,Найдена
https://pet911.ru/found/dog/rf886604,['https://cdn.pet911.ru/172405295266c2f5d80b5484.19315647_IMG_1453.webp'],"Найдена собака, ул. Согласия, 19",Найден кобель в районе мякинино/строгино,43.911057,39.33974672545969,"улица Согласия, 19",Собака,Найдена
https://pet911.ru/lost/cat/rl886553,['https://cdn.pet911.ru/172404734166c2dfedf0d198.91997804_photo_20240721_150219.webp'],"Пропала кошка, Садовая ул. 49/12, Троицк","пропал кот, возраст около года",55.48521185,37.30900425,"Садовая улица, 49/12, городской округ Троицк",Кошка,Пропала
https://pet911.ru/moskva/lost/dog/rl886507,['https://cdn.pet911.ru/172404394466c2d2a8bf9d06.63156323_IMG_0969.webp'],"Пропала собака, ул. Спортивной Авиации, Москва","Мальчик, окрас черный, мордочка рыже-серая. Услышав мотоцикл, испугался и убежал. Находились рядом с Чкалов Арена(ул. Лётная, вл. 73) на момент побега. Всю ночь искали, безрезультатно. На данном районе много строек, возможно побежал туда. Помогите, пожалуйста!",55.8236198,37.4259921,"улица Спортивной Авиации, Москва",Собака,Пропала
https://pet911.ru/moskva/found/dog/rf886458,['https://cdn.pet911.ru/172401981666c274686b39a4.36253706_.webp'],"Найдена собака: Красная площадь, 1, Москва",,55.75532295,37.61788152617616,"Красная площадь, 1, Москва",Собака,Найдена
https://pet911.ru/moskovskaya-oblast/lost/cat/rl886210,['https://cdn.pet911.ru/172398701066c1f4423716a7.95150922_IMG20240818WA0009.webp'],"Пропала кошка, Московская обл.","Котенок, 3-4 месяца. Мальчик.",55.5043158,38.0353929,Московская область,Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/lost/cat/rl886027,"['https://cdn.pet911.ru/172397007966c1b21f2d96e6.95240300_E4DA95BFD59D48A2A8169BC7735F0D6B.webp', 'https://cdn.pet911.ru/172397007866c1b21e330be1.70506668_2A2AEA4412FD49DE930E2B6CC229DEE5.webp']","Пропала кошка, Апрелевка, 2 Парковая, 70","17 августа пропала черно белая кошка в районе Наро Фоминского района, г. Апрелевка, 2 Парковая улица, дом 70. Кличка Ляля, возраст 3 года, глаза желтые. Кошка контактная, на шее ошейник от клещей чёрного цвета. Особая примета -на нижней челюсти отсутствует клок шерсти. Контакт для связи +7 (916) 367-81-82",55.5604717,37.0636639,"Парковая улица, Апрелевка, Наро-Фоминский городской округ, Московская область, Центральный федеральный округ, 143363, Россия",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl886674,"['https://cdn.pet911.ru/172405982866c310b4418c53.18204494_IMG20240711WA0000.webp', 'https://cdn.pet911.ru/172405982866c310b484afd4.91427489_IMG20240629WA0006.webp', 'https://cdn.pet911.ru/172405964566c30ffd87b467.09768552_IMG_20240720_083333_edit_19385790429853.webp', 'https://cdn.pet911.ru/172405983066c310b61e0f81.84400788_IMG20240602WA0007.webp']","Пропал рыжий кот, Нагатинская наб., 54, Москва","Пропал рыжий мальчик-кот, грудка и живот белые, на лапках - белые носочки. Пропал утром 18.08 , выпрыгнул с балкона 54-го дома на Нагатинской набережной.",55.6884959,37.6836455766621,"Нагатинская набережная, 54, Москва",Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/lost/dog/rl887730,"['https://cdn.pet911.ru/172421796066c57a686de276.62284880_be820fcd55054c87910a543ec53f6705.webp', 'https://cdn.pet911.ru/172421828766c57bafa24fe8.97180695_IMG_6768.webp', 'https://cdn.pet911.ru/172421797466c57a764d2495.23758881_be820fcd55054c87910a543ec53f6705.webp']","Пропала собака, Московская обл.","Мальчик, Джек Рассел терьер броукен. Очеь добрый и ласковый! Окрас белый с коричневыми пятнами . Убежал утром из дома и не вернулся.",55.5043158,38.0353929,Московская область,Собака,Пропала
https://pet911.ru/moskva/found/cat/rf886298,['https://cdn.pet911.ru/172399669966c21a1bdf1ab5.93791151_20240818_165247.webp'],"Найден кот, Москва, ласковый, кастрирован","Найден кот, мальчик, ласковый, кастрирован. Лапки белые, окрас метис, большой Лучше писать смс, трубку могу не взять",55.7505412,37.6174782,Москва,Кошка,Найдена
https://pet911.ru/moskva/lost/cat/rl892083,"['https://cdn.pet911.ru/172487741566cf8a67f1a8a3.07532127_IMG_20240819_124014_936.webp', 'https://cdn.pet911.ru/172487741766cf8a692eeb46.34620991_Screenshot_20240819155400355_cn.webp', 'https://cdn.pet911.ru/172487741566cf8a6770c508.61602622_IMG_20240819_124040_885.webp']","Пропал кот Пахом, Новорязанская ул. 29 с4, Москва","упитанный кот, зовут Пахом, был ошейник, но могли снять, проживает в зверевском центре современного искусства, кота любят и ждут",55.7733033,37.669406841279056,"Новорязанская улица, 29 с4, Москва",Кошка,Пропала
https://pet911.ru/podolsk/lost/cat/rl891201,"['https://cdn.pet911.ru/172474567366cd87c92174e7.76085274_IMG20240117075236.webp', 'https://cdn.pet911.ru/172474637366cd8a853df583.13609016_IMG20240117075230.webp']","Пропал кот, Высотная 15А, Подольск","Пропал кот, 9 лет, обычный светло-рыжий окрас, беспородный. Под мордочкой белое пятно, глаза жёлтые. Упал с балкона дома 15А по улице Высотная г. Подольск 18.08.2024 и убежал. Очень пугливый, неконтактный, может куда-то забиться. Людей боится. Особые приметы: маленькая родинка на нижней губе. Прошу сообщить, если увидите.",55.4153319,37.5215527,"46Н-08587, Подольск",Кошка,Пропала
https://pet911.ru/moskva/found/cat/rf890616,"['https://cdn.pet911.ru/172466120966cc3dd9ea36e3.26800843_IMG20240823WA0021.webp', 'https://cdn.pet911.ru/172466120966cc3dd99d0e45.62401172_IMG20240823WA0020.webp']","Найдена кошка, Башиловская ул., 7, Москва",Найден кот. Порода Русская голубая или метис. Ошейник с колокольчиком.,55.7954728,37.57617247479183,"Башиловская улица, 7, Москва",Кошка,Найдена
https://pet911.ru/moskva/lost/dog/rl890593,"['https://cdn.pet911.ru/172465875566cc3443962154.78999529_IMG20240825WA0002.webp', 'https://cdn.pet911.ru/172465874066cc343412cc89.33115894_IMG20240825WA0004.webp', 'https://cdn.pet911.ru/172465883666cc3494146684.64450543_Screenshot_20240819082550915_com.webp']","Пропала собака. Ленинский проспект, 158","Чихуа, взрослая девочка, 5 лет, стандарт, цвет темный шоколад, была взята недавно у женщины, онкобольной, ещё не привыкла и запаниковала при виде машин, вырвалась из свободной шлейки и уже неделю живёт на стройке у гостиницы Салют. Еду не берет, никого не подпускает, выходит только, когда стемнеет. Помогите решить проблему.",55.6514491,37.48308864617485,"Ленинский проспект, 158, Москва",Собака,Пропала
https://pet911.ru/moskovskaya-oblast/lost/cat/rl889110,"['https://cdn.pet911.ru/172441353066c8765a0f2f09.55355352_BCDE96212D104D4884CB89F1013EB901.webp', 'https://cdn.pet911.ru/172441353366c8765dd47492.33632225_5EF910009899488D83922175E0EE5217.webp', 'https://cdn.pet911.ru/172441357166c876834f24b7.05489765_A224072D2A8C4790B29465DEB8E477F4.webp']","Пропала кошка в Сидоровском, МО","Мальчик, крупный, длинные лапы, ярко желтые глаза, откликается на Буч, Буня, Мурзик. Может быть пугливым при резких звуках В ночь на 18.08 ушел из дома, обычно может день-два пробыть у соседей на участках и всегда возвращается.",55.5980497,37.0230654,"Сидоровское, Московская область",Кошка,Пропала
https://pet911.ru/moskovskaya-oblast/lost/cat/rl889072,"['https://cdn.pet911.ru/172440913266c8652c971c89.70281387_C856367FCAA44A6EB7F794D2AC003E0A.webp', 'https://cdn.pet911.ru/172440913066c8652abea7e0.98441835_FF10B137FA564B60AB366C684791C078.webp', 'https://cdn.pet911.ru/172440913166c8652ba97221.71785700_D0BD03F037BE4A5C80B33A36A46FA546.webp']","Пропала кошка, 46Н-09081, МО","18 августа в районе деревни Мартьянкоао Пушкинского района МО Пропал кот полосатого окраса, порода Скотиш , как из рекламы вискас.",56.2049395,37.8026501,"46Н-09081, Московская область",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl888459,['https://cdn.pet911.ru/172431621166c6fa33799599.10357462_.webp'],"Пропала кошка, Севастопольский проспект, Москва","Девочка, окрас черепаховый или табби, упала с балкона, жива. Убежала, рядом не нашли 4 суток.",55.65400245,37.56961008235928,"Севастопольский проспект, 77 к1, Москва",Кошка,Пропала
https://pet911.ru/ivanteyevka/lost/cat/rl888362,['https://cdn.pet911.ru/172430652266c6d45a95bf21.58919744_A6BBD90D373845518F147EC07113D199.webp'],"Пропала кошка, Пионерская ул. 1, Ивантеевка","Сиамский кот с голубыми глазами, откликается на имя Ёша, 7 лет, гулял в районе таунхаусов,",55.9665696,37.91019934079372,"Пионерская улица, 1, Ивантеевка",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl888028,"['https://cdn.pet911.ru/172424725566c5ecd722d498.70241849_IMG_20230609_155138.webp', 'https://cdn.pet911.ru/172424725166c5ecd374f294.40875956_IMG_20240730_165534.webp']","Пропал кот, Мироновская ул., Москва","Пропал кот,пепельного окраса,глаза зелёные,имя Тихон. Убежал из квартиры. Особая примета -вылизано пузо. Добрый,к людям подходит, возраст 9 лет Телефоны для связи: +7-925-761-69-67 +7-936-274-61-62",55.7913451,37.7327046,"Мироновская улица, Москва",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl887779,"['https://cdn.pet911.ru/172422264966c58cb930a1b8.23364847_IMG_20240328_1213362.webp', 'https://cdn.pet911.ru/172422265066c58cba1dbd22.77875583_IMG_20230506_1410452.webp', 'https://cdn.pet911.ru/172422493566c595a7329620.26359679_IMG_20230603_2245102.webp']","Пропал котик, Боровское шоссе 48, Москва","Пропал молодой котик, рыжего окраса. Грудка и ""носочки"" на лапах белые. Котик кастрирован. По характеру дружелюбен, но незнакомых, скорее всего, будет избегать.",55.6361099,37.3469423,"Боровское шоссе (дублёр), 48, Москва",Кошка,Пропала
https://pet911.ru/khimki/lost/dog/rl887304,"['https://cdn.pet911.ru/172414961566c46f6f65edb1.08586419_IMG_9710.webp', 'https://cdn.pet911.ru/172414955366c46f31a92687.43318311_IMG_9956.webp', 'https://cdn.pet911.ru/172414986266c470663c7f02.93407043_IMG_9987.webp', 'https://cdn.pet911.ru/172414960866c46f68cc67a0.36867341_IMG_0568.webp']","Пропала собака, Первомайская ул., Химки","Пропал кобель по имени бакс,порода Джек Рассел,на животе есть клеймо,на спине окраска в виде смайлика;",55.9390279,37.3523793,"Первомайская улица, Химки",Собака,Пропала
https://pet911.ru/moskovskaya-oblast/lost/cat/rl887027,"['https://cdn.pet911.ru/172409581466c39d46def870.87129682_IMG_0212.webp', 'https://cdn.pet911.ru/172409595466c39dd2ba4c37.80818432_IMG_6581.webp', 'https://cdn.pet911.ru/172409581266c39d44c9d944.30203573_IMG_0369.webp', 'https://cdn.pet911.ru/172409581666c39d48e82191.39740462_IMG_6529.webp']","Пропала кошка, Московская обл.","кличка: муся Выбежала из дома в районе первой улицы деревни петрушино (рядом с г.Видное) Молодая кошка, 1,5 года, трехцветный окрас, с одной стороны мордочки возможно небольшой шрамик, домашняя, в руки может пойти спокойно. Плохо закрыли дверь, и она выбежала из дома, до этого не гуляла. За нахождение кошки-вознаграждение!!",55.5043158,38.0353929,Московская область,Кошка,Пропала
https://pet911.ru/kommunarka/found/cat/rf887015,"['https://cdn.pet911.ru/172409429666c3975828a810.18796791_25957E0CE30E4C0A829B2C62728C48AF.webp', 'https://cdn.pet911.ru/172409430466c39760628099.21822107_94FB5EACDA9E473590660BD9328AA2D9.webp', 'https://cdn.pet911.ru/172409430366c3975f8851b8.23215500_15BEDEFD8938444E8DF1A9CF73EB4442.webp', 'https://cdn.pet911.ru/172409429966c3975ba11a35.00492804_5A3DDF7B8B8B4AC6BA802A2D5CA9EF86.webp', 'https://cdn.pet911.ru/172409429566c39757093a57.50680277_92D7F6694B7745FF825B8FBA4950A233.webp']","Кошка найдена: Коммунарка, ул. 13",,55.5235134,37.45339445400781,"13, Коммунарка",Кошка,Найдена
https://pet911.ru/moskva/lost/dog/rl886972,['https://cdn.pet911.ru/172409005466c386c62ef405.99251820_C51DCB3E4CD14A27AD9F0414D6BCA7DF.webp'],"Пропала собака Мика, Рябиновая 38Б, Москва",Зовут Мика,55.68461,37.4239381,"Рябиновая улица, 38Б, Москва",Собака,Пропала
https://pet911.ru/moskva/found/cat/rf886918,"['https://cdn.pet911.ru/172408425866c37022a2cf82.19581920_A4AC601E8FD146EB82C552B0B023DD94.webp', 'https://cdn.pet911.ru/172408425666c37020b0b625.28502893_CD2E9670BE684C47993F05E8C0BE4ACE.webp']","Найден белый кот на ул. Ясный проезд, Москва","Москва! В Южном Медведково на ул. Ясный проезд найден белый кот! Очень красивый мальчик, явно домашний, подходил ластился ко всем, его пинали прохожие.. Сердце не выдержало, забрала к себе, но у себя оставить не могу, так как у самой две кошки и собака. Отводили к ветеринару, судя по всему, гулял на улице уже месяц или два, так как видны последствия запущенного груминга. Обработали от блох и глистов. В данный момент находится на домашней передержке, будем сдавать анализы. Вдруг его кто-то ищет или хочет забрать к себе! Пишите сюда: https://vk. Com/yadityatsvetov",55.8738145,37.6279712,"Ясный проезд, 12 к1, Москва",Кошка,Найдена
https://pet911.ru/moskva/lost/cat/rl886695,"['https://cdn.pet911.ru/172406137066c316ba435b79.20202794_d55bc8cfb08a441d90e42518aa44b479.webp', 'https://cdn.pet911.ru/172406137066c316bac3e024.83008075_590cfda6a6c74eef9b263dcf66dc1ab5.webp', 'https://cdn.pet911.ru/172406137066c316ba32f9f6.95557679_baf664f435c74cb99c92a55d1991718b.webp']","Пропала кошка Сима, Матвеевская ул. 42 к4","Пропала кошка Сима 18.08, прошу если увидите позвоните пожалуйста 89162425760",55.7066212,37.46214469890812,"Матвеевская улица, 42 к4, Москва",Кошка,Пропала
https://pet911.ru/moskva/lost/cat/rl886520,['https://cdn.pet911.ru/172404424466c2d3d44cf8b3.90853408_20240422_144310.webp'],"Пропала кошка, Каспийская ул., 30 к6, Москва","Ушла из квартиры кошка шпротинка с белым воротничком и носочками. 8 лет, стерилизована, зовут Клёпа или Клеопатра",55.6257635,37.66903741320999,"Каспийская улица, 30 к6, Москва",Кошка,Пропала
https://pet911.ru/moskva/found/dog/rf886438,"['https://cdn.pet911.ru/172401226266c256e68f0d55.18920991_IMG_20240818_231116.webp', 'https://cdn.pet911.ru/172401226266c256e68ffa03.79218005_IMG_20240818_231108.webp']","Найдена собака, ул. Рокотова, 7к2, Москва","Мелкаш, кобель, цвет - рыжий с белым. Найден в подъезде дома.",55.60949285,37.549632515637086,"улица Рокотова, 7 к2, Москва",Собака,Найдена
https://pet911.ru/krasnogorsk/lost/cat/rl886430,['https://cdn.pet911.ru/172401125366c252f5738b54.89524124_IMG_4789.webp'],"Пропала кошка Маркиза, Советская ул., Красногорск","Сегодня потерялась кошечка Маркиза,полосатый коричневый окрас ,идет к людям ,серый ошейник с кулончиком с номером телефона .",55.8305744,37.3270697,"Советская улица, Красногорск",Кошка,Пропала
https://pet911.ru/moskva/found/dog/rf886397,"['https://cdn.pet911.ru/172400743066c24406377ec8.06468521_IMG20240818WA0141.webp', 'https://cdn.pet911.ru/172400742966c244058d04b1.95209364_IMG20240818WA0140.webp']","Найдена собака: Вешняковская ул., 6 к4, Москва","Замечена собака, пол муж. 18.08.2024 Москва, ВАО Район Вешяки Бродит между домами Вешняковской и Жемчуговой Пес без ошейника, ласковый, хвостом виляет, ко всем подходит, бежит за людьми. Сидит на детских площадках. Дворники говорят уже четвёртый день бродит. Не придержен",55.73568425,37.82535362563279,"Вешняковская улица, 6 к4, Москва",Собака,Найдена
https://pet911.ru/lobnya/found/cat/rf886371,['https://cdn.pet911.ru/172400519566c23b4b2d5a95.96046872_IMG_20240818_105509.webp'],"Найдена кошка на Мирной улице, 21, Лобня","Чёрная, маленькая. Сидит около машины. К людям идет",56.00769655,37.46151990557895,"Мирная улица, 21, Лобня",Кошка,Найдена
https://pet911.ru/romashkovo/found/dog/rf886343,"['https://cdn.pet911.ru/172400154166c22d05ded313.53411783_IMG_7190.webp', 'https://cdn.pet911.ru/172400154166c22d053b4655.89044151_IMG_7189.webp']","Найдена хаски, Раздоровская ул., 71, Ромашково","Хаски, девочка, около 6—10 месяцев. Найдена в поле близ частного сектора, с ошейником. Возможно, сорвалась с поводка.",55.73024885,37.3289081,"Раздоровская улица, 71, Ромашково",Собака,Найдена
https://pet911.ru/moskva/found/cat/rf886324,"['https://cdn.pet911.ru/172399906466c22358954574.49822178_Screenshot_20240818_191243.webp', 'https://cdn.pet911.ru/1729364449671401e1916381.57638928_img20241019wa0294.webp']","Кошка найдена: Профсоюзная ул., 44 к3, Москва","Может кто то ищет,появилась относительно недавно,не знаю кот или кошка",55.67483755,37.554933240891565,"Профсоюзная улица, 44 к3, Москва",Кошка,Найдена
